日付,曜日,レース番号,1着,2着,3着,3連単払戻,人気,風速,風向,波高,気温,水温,水質,潮位区分,1艇_選手名,1艇_級別,1艇_全国勝率,1艇_全国2連率,1艇_当地勝率,1艇_今節成績,1艇_モーター2連率,1艇_ボート2連率,1艇_展示タイム,1艇_展示ST,1艇_チルト,1艇_展示進入,1艇_実進入,1艇_F数,1艇_L数,2艇_選手名,2艇_級別,2艇_全国勝率,2艇_全国2連率,2艇_当地勝率,2艇_今節成績,2艇_モーター2連率,2艇_ボート2連率,2艇_展示タイム,2艇_展示ST,2艇_チルト,2艇_展示進入,2艇_実進入,2艇_F数,2艇_L数,3艇_選手名,3艇_級別,3艇_全国勝率,3艇_全国2連率,3艇_当地勝率,3艇_今節成績,3艇_モーター2連率,3艇_ボート2連率,3艇_展示タイム,3艇_展示ST,3艇_チルト,3艇_展示進入,3艇_実進入,3艇_F数,3艇_L数,4艇_選手名,4艇_級別,4艇_全国勝率,4艇_全国2連率,4艇_当地勝率,4艇_今節成績,4艇_モーター2連率,4艇_ボート2連率,4艇_展示タイム,4艇_展示ST,4艇_チルト,4艇_展示進入,4艇_実進入,4艇_F数,4艇_L数,5艇_選手名,5艇_級別,5艇_全国勝率,5艇_全国2連率,5艇_当地勝率,5艇_今節成績,5艇_モーター2連率,5艇_ボート2連率,5艇_展示タイム,5艇_展示ST,5艇_チルト,5艇_展示進入,5艇_実進入,5艇_F数,5艇_L数,6艇_選手名,6艇_級別,6艇_全国勝率,6艇_全国2連率,6艇_当地勝率,6艇_今節成績,6艇_モーター2連率,6艇_ボート2連率,6艇_展示タイム,6艇_展示ST,6艇_チルト,6艇_展示進入,6艇_実進入,6艇_F数,6艇_L数
2024-02-15,木,7,2,3,6,900,1,2,13,3,13.0,10.0,海水,中潮,藤井公人,B1,3.47,12.50,1.50,6/2/6/5/3/5/6/5/6/2,33.33,31.37,6.93,0.15,-0.5,1,2,0,0,前沢丈史,A1,6.03,37.76,7.11,6/4/5/1/1/3/6/2/1/4,31.03,29.17,6.83,0.21,-0.5,2,1,0,0,勝野竜司,B1,4.38,21.67,4.21,5/1/6/3/2/2/1/5/1/3,35.09,27.78,6.87,0.31,0.0,3,3,0,0,杉山太陽,B2,2.16,6.00,2.00,6/6/4/6/5/6/4/6/2/5,27.78,14.81,6.89,0.11,-0.5,4,4,0,0,早川尚人,B1,4.42,22.41,4.00,2/3/6/1/4/5/2/4/5/5,34.62,33.33,6.88,0.09,0.0,5,5,0,0,宮野仁,A2,5.06,26.92,5.08,1/4/3/3/2/5/3/2/4/1/5/4,47.27,48.08,6.91,0.05,0.0,6,6,0,0
2024-02-15,木,8,1,3,5,720,2,1,13,1,14.0,10.0,海水,中潮,松尾昂明,A2,6.50,47.45,6.81,4/1/3/6/2/5/4/1/2/4/3/4,46.43,36.00,6.82,F0.03,-0.5,1,1,0,0,梅原祥平,B1,3.24,15.79,2.76,3/4/5/6/1/6/6/6/6/2,35.71,25.45,6.79,0.18,-0.5,2,2,1,0,岡本猛,B1,5.08,25.96,4.64,1/2/5/6/4/3/6/5/5/1,42.31,26.53,6.79,0.02,0.0,3,3,0,0,野末智一,A2,5.34,36.70,6.58,5/3/1/2/5/2/1/6/3/4/4/5,22.64,32.00,6.92,0.20,-0.5,4,5,0,0,佐藤翼,A1,7.13,45.45,6.71,4/1/2/3/6/1/1/1/2/2,41.07,25.00,6.80,0.12,0.0,5,4,1,0,服部剛,B1,4.61,26.51,0.00,5/3/4/1/2/5/5/5/1/4,42.86,17.95,6.91,0.23,0.0,6,6,1,0
2024-02-15,木,9,1,4,2,1640,8,1,13,1,14.0,10.0,海水,中潮,小野達哉,A1,6.40,43.27,8.44,2/5/4/1/6/3/3/2/1/1/1/1,44.44,33.96,6.77,0.11,0.0,1,1,0,0,岩井繁,B1,3.92,15.09,3.78,4/3/5/1/5/2/4/2/3/3,30.36,21.15,6.82,0.10,-0.5,2,2,0,0,佐藤太亮,B1,4.93,30.84,4.20,2/6/1/4/5/3/5/2/2/3,37.93,43.40,6.82,0.12,0.0,3,3,0,0,山田佑樹,A2,4.78,23.53,6.13,6/1/5/2/3/2/5/1/3/5/6/2,29.82,60.61,6.87,0.04,-0.5,4,4,0,0,城間盛渚,B1,2.68,5.26,0.00,6/5/4/4/6/4/2/6/6/3,36.54,20.41,6.88,0.16,-0.5,5,5,0,0,明石正之,A2,5.87,41.24,6.59,5/1/2/3/2/4/4/1/3/2/2/3,26.32,44.90,6.85,F0.08,0.0,6,6,0,0
2024-02-15,木,10,1,2,4,1160,2,3,11,3,14.0,10.0,海水,中潮,宇野博之,B1,4.31,19.10,4.64,5/2/6/3/4/4/3/3/5/1/1/1,32.69,43.14,6.89,0.05,-0.5,1,1,0,0,井川大作,B1,4.33,18.68,4.48,1/3/5/4/6/1/6/3/3/4,30.19,30.36,6.88,0.04,-0.5,2,2,0,0,竹腰正樹,B1,4.43,21.11,4.92,2/4/1/3/6/5/3/3/1/3/5/5,24.53,39.39,6.86,0.09,0.0,3,3,0,0,岡瀬正人,A2,5.49,30.66,5.87,1/2/6/3/1/5/1/3/3/2/1/4,29.09,35.42,6.86,0.18,0.0,4,4,0,0,松下直也,A2,5.36,36.80,5.50,2/3/6/1/4/2/2/3/4/3/3/3,38.98,37.50,6.88,0.35,-0.5,5,5,0,0,藤田靖弘,A2,5.85,39.84,5.23,1/5/2/4/3/2/1/4/5/4/2/1,34.62,33.33,6.91,0.24,0.0,6,6,0,0
2024-02-15,木,11,1,2,5,1990,8,2,13,3,14.0,10.0,海水,中潮,今泉友吾,A1,6.12,42.59,6.86,2/6/3/5/1/4/1/4/1/5/2/6,37.50,32.73,6.81,0.06,0.0,1,1,0,0,峰重侑治,A2,5.13,35.87,5.54,3/1/5/4/2/5/6/2/5/6/6,48.00,30.43,6.86,0.16,-0.5,2,2,0,0,池田雄祐,A2,5.90,42.86,6.66,6/2/4/5/1/1/3/3/4/5/1/1,23.21,36.36,6.90,0.18,-0.5,3,3,0,0,勝野竜司,B1,4.38,21.67,4.21,5/1/6/3/2/3/2/1/5/1/3/2,35.09,27.78,6.87,0.18,0.0,4,4,0,0,飯島昌弘,A1,6.47,41.56,6.60,6/3/2/4/1/1/2/5/6/2/1/1,32.14,37.04,6.92,0.25,-0.5,5,5,1,0,中村真,B1,5.90,41.74,0.00,4/5/1/2/3/5/5/2/1/5,39.29,25.93,6.83,0.07,0.0,6,6,1,0
2024-02-15,木,12,1,3,2,470,2,2,11,1,14.0,10.0,海水,中潮,佐藤翼,A1,7.13,45.45,6.71,4/1/2/3/6/4/1/1/1/2/2/3,41.07,25.00,6.72,0.10,-0.5,1,1,1,0,浜崎準也,A2,5.30,29.76,6.07,3/4/1/5/6/3/2/2/1/6/5/2,28.30,21.15,6.86,0.11,-0.5,2,2,0,0,前沢丈史,A1,6.03,37.76,7.11,6/4/5/1/1/1/3/6/2/1/4/1,31.03,29.17,6.85,0.05,-0.5,3,3,0,0,横田茂,B1,4.43,22.64,5.00,2/4/5/3/1/6/6/3/3/4/1/4,36.84,20.83,6.88,0.32,-0.5,4,4,0,0,長谷川雅和,A2,5.35,37.70,6.10,4/6/2/1/3/2/6/1/2/5/3/1,32.14,39.29,6.89,0.35,-0.5,5,5,0,0,川原正明,B1,5.03,33.87,6.58,1/4/2/4/3/3/1/4/2/4/2/6,31.58,20.83,6.93,0.39,-0.5,6,6,0,0
2024-02-16,金,1,1,3,2,1340,3,8,5,5,8.0,10.0,海水,小潮,長谷川雅和,A2,5.35,37.70,6.10,4/6/2/1/3/2/5/6/1/2/5/3,32.14,39.29,6.97,0.02,-0.5,1,1,0,0,梅原祥平,B1,3.24,15.79,2.76,3/4/5/6/1/2/6/6/6/6/2/6,35.71,25.45,6.85,0.12,-0.5,2,2,1,0,丹下健,B1,5.13,37.39,0.00,5/1/3/6/2/4/2/3/3/3/2/4,36.84,31.11,7.05,0.06,-0.5,3,3,0,0,杉山太陽,B2,2.16,6.00,2.00,6/6/4/6/5/4/6/4/6/2/5/4,27.78,14.81,6.92,F0.03,-0.5,4,4,0,0,竹腰正樹,B1,4.43,21.11,4.92,2/4/1/3/6/5/3/3/3/1/3/5,24.53,39.39,6.91,F0.09,0.0,5,5,0,0,佐藤太亮,B1,4.93,30.84,4.20,2/6/1/4/5/3/3/5/2/2/3,37.93,43.40,6.84,F0.01,0.0,6,6,0,0
2024-02-16,金,2,1,4,5,4420,15,5,7,3,8.0,10.0,海水,小潮,浮田圭浩,B1,4.09,19.81,4.40,5/1/4/2/6/3/4/1/5/6/6/4,26.79,23.08,6.81,F0.06,-0.5,1,1,0,0,池上隆行,B1,3.70,15.85,3.52,2/6/4/5/3/1/3/4/5/6/6/2,27.59,34.55,6.94,F0.04,0.0,2,2,1,0,渡辺空依,B2,4.59,30.77,4.35,3/2/6/4/4/1/4/4/6/4/6/2,29.31,32.00,6.90,F0.05,0.0,3,3,0,0,上野俊樹,B2,3.17,8.33,1.41,5/6/4/5/4/6/5/5/4/6/5/6,28.57,45.83,6.92,0.07,0.0,4,4,0,0,早川尚人,B1,4.42,22.41,4.00,2/3/6/1/4/5/5/2/4/5/5/5,34.62,33.33,6.91,0.09,0.0,5,5,0,0,守屋大地,B1,4.28,26.74,4.03,5/3/6/1/2/6/5/6/4/3/4/5,34.48,35.29,6.90,F0.06,-0.5,6,6,0,0
2024-02-16,金,3,1,2,5,1390,3,7,5,5,9.0,10.0,海水,小潮,小畑実成,B1,4.85,31.68,4.88,4/1/5/2/6/3/6/5/4/2/4/3,33.33,26.92,6.91,0.01,-0.5,1,1,0,0,前川守嗣,B1,5.11,37.63,0.00,3/6/2/5/4/1/4/5/2/2/6/1,21.43,22.41,6.82,0.04,-0.5,2,2,0,0,勝野竜司,B1,4.38,21.67,4.21,5/1/6/3/2/3/4/2/1/5/1/3,35.09,27.78,6.87,0.13,0.0,3,3,0,0,服部剛,B1,4.61,26.51,0.00,5/3/4/1/2/6/5/5/5/1/4/5,42.86,17.95,6.91,0.16,0.0,4,4,1,0,桂林寛,B1,4.61,27.71,5.22,4/1/2/3/5/5/1/2/6/4/3/5,38.60,31.37,6.89,0.01,-0.5,5,5,0,0,峰重侑治,A2,5.13,35.87,5.54,3/1/5/4/2/5/2/6/2/5/6/6,48.00,30.43,6.93,0.03,-0.5,6,6,0,0
2024-02-16,金,4,3,1,4,14420,41,5,5,5,9.0,10.0,海水,小潮,宮野仁,A2,5.06,26.92,5.08,1/4/3/3/2/5/6/3/2/4/1/5,47.27,48.08,6.89,0.08,-0.5,1,1,0,0,岡本猛,B1,5.08,25.96,4.64,1/2/5/6/4/3/3/6/5/5/1/2,42.31,26.53,6.77,0.01,-0.5,2,2,0,0,横田茂,B1,4.43,22.64,5.00,2/4/5/3/1/6/4/6/3/3/4/1,36.84,28.07,6.94,0.05,-0.5,3,3,0,0,飯島昌弘,A1,6.47,41.56,6.60,6/3/2/4/1/1/5/2/5/6/2/1,32.14,37.04,6.96,F0.04,-0.5,4,4,1,0,中村真,B1,5.90,41.74,0.00,4/5/1/2/3/6/5/5/2/1/5/6,39.29,25.93,6.87,F0.14,-0.5,5,5,1,0,野末智一,A2,5.34,36.70,6.58,5/3/1/2/5/2/5/1/6/3/4/4,22.64,32.00,6.96,F0.04,-0.5,6,6,0,0
2024-02-16,金,5,1,2,5,2060,6,4,7,3,9.0,10.0,海水,小潮,明石正之,A2,5.87,41.24,6.59,5/1/2/3/2/4/6/4/1/3/2/2,26.32,44.90,6.81,0.11,0.0,1,1,0,0,川原正明,B1,5.03,33.87,6.58,1/4/2/4/3/3/6/1/4/2/4/2,31.58,20.83,6.77,0.03,-0.5,2,2,0,0,石倉洋行,B2,5.85,45.83,6.87,3/2/1/5/4/6/2/1/3/4/4/3,19.61,23.08,6.78,F0.10,-0.5,3,3,0,0,岡瀬正人,A2,5.49,30.66,5.87,1/2/6/3/1/5/4/1/3/3/2/1,29.09,35.42,6.83,F0.05,0.0,4,4,0,0,今泉友吾,A1,6.12,42.59,6.86,2/6/3/5/1/4/1/1/4/1/5/2,37.50,32.73,6.85,0.01,0.0,5,5,0,0,宇野博之,B1,4.31,19.10,4.64,5/2/6/3/4/4/1/3/3/5/1/1,32.69,43.14,6.87,0.03,-0.5,6,6,0,0
2024-02-16,金,6,3,5,2,65350,59,2,7,3,9.0,10.0,海水,小潮,浜崎準也,A2,5.30,29.76,6.07,3/4/1/5/6/3/2/2/2/1/6/5,28.30,21.15,6.91,F0.02,-0.5,1,1,0,0,前沢丈史,A1,6.03,37.76,7.11,6/4/5/1/1/1/3/3/6/2/1/4,31.03,29.17,6.87,0.00,-0.5,2,2,0,0,池田雄祐,A2,5.90,42.86,6.66,6/2/4/5/1/1/3/3/3/4/5/1,23.21,36.36,6.87,0.13,-0.5,3,3,0,0,守屋大地,B1,4.28,26.74,4.03,5/3/6/1/2/6/6/5/6/4/3/4,34.48,35.29,6.85,0.05,-0.5,4,4,0,0,杉山太陽,B2,2.16,6.00,2.00,6/6/4/6/5/4/4/6/4/6/2/5,27.78,14.81,6.82,0.03,-0.5,5,5,0,0,加藤優弥,B1,4.62,24.71,2.50,5/3/6/6/6/4/F/5/6/6,13.21,29.63,6.91,0.01,-0.5,6,6,1,0
2024-02-16,金,7,1,3,4,2070,8,4,5,3,10.0,10.0,海水,小潮,藤田靖弘,A2,5.85,39.84,5.23,1/5/2/4/3/2/6/1/4/5/4/2,34.62,33.33,6.89,F0.04,-0.5,1,1,0,0,岩井繁,B1,3.92,15.09,3.78,4/3/5/1/5/2/2/4/2/3/3/3,30.36,21.15,6.74,0.03,-0.5,2,2,0,0,佐藤太亮,B1,4.93,30.84,4.20,2/6/1/4/5/3/6/3/5/2/2/3,37.93,43.40,6.89,0.12,-0.5,3,3,0,0,松尾昂明,A2,6.50,47.45,6.81,4/1/3/6/2/5/1/4/1/2/4/3,46.43,36.00,6.87,0.38,-0.5,4,4,0,0,城間盛渚,B1,2.68,5.26,0.00,6/5/4/4/6/5/4/2/6/6/3/5,36.54,20.41,6.87,0.08,-0.5,5,5,0,0,佐藤翼,A1,7.13,45.45,6.71,4/1/2/3/6/4/1/1/1/1/2/2,41.07,25.00,6.86,0.09,0.0,6,6,1,0
2024-02-16,金,8,1,6,2,1610,2,5,3,3,10.0,10.0,海水,小潮,井川大作,B1,4.33,18.68,4.48,1/3/5/4/6/2/1/6/3/3/4/2,30.19,30.36,6.99,0.04,-0.5,1,1,0,0,桂林寛,B1,4.61,27.71,5.22,4/1/2/3/5/5/5/1/2/6/4/3,38.60,31.37,6.97,0.13,-0.5,2,2,0,0,浮田圭浩,B1,4.09,19.81,4.40,5/1/4/2/6/3/1/4/1/5/6/6,26.79,23.08,6.86,0.11,-0.5,3,3,0,0,丹下健,B1,5.13,37.39,0.00,5/1/3/6/2/4/3/2/3/3/3/2,36.84,31.11,6.93,0.13,-0.5,4,4,0,0,岡本猛,B1,5.08,25.96,4.64,1/2/5/6/4/3/2/3/6/5/5/1,42.31,26.53,6.83,0.13,0.0,5,5,0,0,小野達哉,A1,6.40,43.27,8.44,2/5/4/1/6/3/1/3/2/1/1/1,44.44,33.96,6.85,F0.05,-0.5,6,6,0,0
2024-02-16,金,9,4,6,5,5260,21,5,5,5,10.0,10.0,海水,小潮,松下直也,A2,5.36,36.80,5.50,2/3/6/1/4/2/5/2/3/4/3/3,38.98,37.50,6.99,0.04,-0.5,1,1,0,0,早川尚人,B1,4.42,22.41,4.00,2/3/6/1/4/5/5/5/2/4/5/5,34.62,33.33,6.93,0.09,0.0,2,2,0,0,小畑実成,B1,4.85,31.68,4.88,4/1/5/2/6/3/1/6/5/4/2/4,33.33,26.92,6.94,0.12,-0.5,3,3,0,0,石倉洋行,B2,5.85,45.83,6.87,3/2/1/5/4/6/3/2/1/3/4/4,19.61,23.08,6.89,F0.05,-0.5,4,4,0,0,藤井公人,B1,3.47,12.50,1.50,6/2/6/5/3/2/5/6/5/6/2/6,33.33,31.37,6.82,F0.06,-0.5,5,5,0,0,山田佑樹,A2,4.78,23.53,6.13,6/1/5/2/3/2/4/5/1/3/5/6,29.82,60.61,6.91,0.07,-0.5,6,6,0,0
2024-02-16,金,10,2,1,3,2110,6,6,5,5,10.0,10.0,海水,小潮,宇野博之,B1,4.31,19.10,4.64,5/2/6/3/4/4/1/6/3/3/5/1,32.69,43.14,6.87,0.04,-0.5,1,1,0,0,岡瀬正人,A2,5.49,30.66,5.87,1/2/6/3/1/5/4/4/1/3/3/2,29.09,35.42,6.88,0.15,-0.5,2,2,0,0,前沢丈史,A1,6.03,37.76,7.11,6/4/5/1/1/1/3/2/3/6/2/1,31.03,29.17,6.90,0.06,-0.5,3,3,0,0,勝野竜司,B1,4.38,21.67,4.21,5/1/6/3/2/3/4/3/2/1/5/1,35.09,27.78,6.90,0.08,0.0,4,4,0,0,宮野仁,A2,5.06,26.92,5.08,1/4/3/3/2/5/6/1/3/2/4/1,47.27,48.08,6.85,F0.14,0.0,6,5,0,0,長谷川雅和,A2,5.35,37.70,6.10,4/6/2/1/3/2/5/1/6/1/2/5,32.14,39.29,6.89,F0.03,-0.5,5,6,0,0
2024-02-16,金,11,1,4,3,1430,6,5,5,5,9.0,10.0,海水,小潮,佐藤翼,A1,7.13,45.45,6.71,4/1/2/3/6/4/1/6/1/1/1/2,41.07,25.00,6.90,0.14,-0.5,1,1,1,0,飯島昌弘,A1,6.47,41.56,6.60,6/3/2/4/1/1/5/4/2/5/6/2,32.14,37.04,6.97,0.07,-0.5,2,2,1,0,明石正之,A2,5.87,41.24,6.59,5/1/2/3/2/4/6/1/4/1/3/2,26.32,44.90,6.91,F0.08,-0.5,3,3,0,0,浜崎準也,A2,5.30,29.76,6.07,3/4/1/5/6/3/2/1/2/2/1/6,28.30,21.15,6.94,0.09,-0.5,4,4,0,0,藤田靖弘,A2,5.85,39.84,5.23,1/5/2/4/3/2/6/1/1/4/5/4,34.62,33.33,7.04,0.08,-0.5,5,5,0,0,前川守嗣,B1,5.11,37.63,0.00,3/6/2/5/4/1/2/4/5/2/2/6,21.43,22.41,6.90,F0.04,-0.5,6,6,0,0
2024-02-16,金,12,1,2,3,520,1,6,5,5,9.0,10.0,海水,小潮,小野達哉,A1,6.40,43.27,8.44,2/5/4/1/6/3/1/6/3/2/1/1,44.44,33.96,6.67,0.16,-0.5,1,1,0,0,今泉友吾,A1,6.12,42.59,6.86,2/6/3/5/1/4/1/5/1/4/1/5,37.50,32.73,6.80,0.18,0.0,2,2,0,0,松尾昂明,A2,6.50,47.45,6.81,4/1/3/6/2/5/1/4/4/1/2/4,46.43,36.00,6.75,0.01,-0.5,3,3,0,0,池田雄祐,A2,5.90,42.86,6.66,6/2/4/5/1/1/3/3/3/3/4/5,23.21,36.36,6.80,0.01,-0.5,4,4,0,0,岩井繁,B1,3.92,15.09,3.78,4/3/5/1/5/2/2/2/4/2/3/3,30.36,21.15,6.71,F0.03,-0.5,5,5,0,0,井川大作,B1,4.33,18.68,4.48,1/3/5/4/6/2/1/1/6/3/3/4,30.19,30.36,6.97,F0.10,-0.5,6,6,0,0
2024-02-17,土,1,1,4,3,840,1,1,11,1,10.0,10.0,海水,小潮,野末智一,A2,5.34,36.70,6.58,5/3/1/2/5/2/5/6/1/6/3/4,22.64,32.00,6.84,0.16,-0.5,1,1,0,0,藤井公人,B1,3.47,12.50,1.50,6/2/6/5/3/2/5/5/6/5/6/2,33.33,31.37,6.81,0.19,-0.5,2,2,0,0,竹腰正樹,B1,4.43,21.11,4.92,2/4/1/3/6/5/3/5/3/3/1/3,24.53,39.39,6.81,0.26,0.0,3,3,0,0,岡本猛,B1,5.08,25.96,4.64,1/2/5/6/4/3/2/5/3/6/5/5,42.31,26.53,6.68,0.11,-0.5,4,4,0,0,浮田圭浩,B1,4.09,19.81,4.40,5/1/4/2/6/3/1/3/4/1/5/6,26.79,23.08,6.87,0.15,-0.5,5,5,0,0,上野俊樹,B2,3.17,8.33,1.41,5/6/4/5/4/6/4/5/5/4/6/5,28.57,45.83,6.87,F0.02,0.0,6,6,0,0
2024-02-17,土,2,1,5,3,4500,15,1,13,1,8.0,10.0,海水,小潮,梅原祥平,B1,3.24,15.79,2.76,3/4/5/6/1/2/2/6/6/6/6/2,35.71,25.45,6.74,0.07,-0.5,1,1,1,0,渡辺空依,B2,4.59,30.77,4.35,3/2/6/4/4/1/3/4/4/6/4/6,29.31,32.00,6.76,0.11,-0.5,2,2,0,0,早川尚人,B1,4.42,22.41,4.00,2/3/6/1/4/5/5/2/5/2/4/5,34.62,33.33,6.81,0.23,-0.5,3,3,0,0,城間盛渚,B1,2.68,5.26,0.00,6/5/4/4/6/5/5/4/2/6/6/3,36.54,20.41,6.76,F0.14,-0.5,4,4,0,0,服部剛,B1,4.61,26.51,0.00,5/3/4/1/2/6/4/5/5/5/1/4,42.86,17.95,6.83,0.01,0.0,6,6,1,0,池上隆行,B1,3.70,15.85,3.52,2/6/4/5/3/1/2/3/4/5/6/6,27.59,34.55,6.79,0.15,0.0,5,5,1,0
2024-02-17,土,3,1,4,2,6470,27,2,11,3,8.0,10.0,海水,小潮,守屋大地,B1,4.28,26.74,4.03,5/3/6/1/2/6/6/4/5/6/4/3,34.48,35.29,6.84,0.36,-0.5,1,1,0,0,桂林寛,B1,4.61,27.71,5.22,4/1/2/3/5/5/5/2/1/2/6/4,38.60,31.37,6.70,0.14,-0.5,2,2,0,0,石倉洋行,B2,5.85,45.83,6.87,3/2/1/5/4/6/3/4/2/1/3/4,19.61,23.08,6.73,0.25,-0.5,3,3,0,0,井川大作,B1,4.33,18.68,4.48,1/3/5/4/6/2/1/6/1/6/3/3,30.19,30.36,6.78,F0.06,0.0,4,4,0,0,小畑実成,B1,4.85,31.68,4.88,4/1/5/2/6/3/1/3/6/5/4/2,33.33,26.92,6.82,0.01,-0.5,5,5,0,0,川原正明,B1,5.03,33.87,6.58,1/4/2/4/3/3/6/2/1/4/2/4,31.58,20.83,6.75,0.07,0.0,6,6,0,0
2024-02-17,土,4,3,2,4,8580,36,3,13,3,8.0,10.0,海水,小潮,岩井繁,B1,3.92,15.09,3.78,4/3/5/1/5/2/2/5/2/4/2/3,30.36,21.15,6.71,F0.10,-0.5,1,1,0,0,長谷川雅和,A2,5.35,37.70,6.10,4/6/2/1/3/2/5/1/6/6/1/2,32.14,39.29,6.77,F0.04,-0.5,2,2,0,0,横田茂,B1,4.43,22.64,5.00,2/4/5/3/1/6/4/3/6/3/3/4,36.84,28.07,6.73,F0.06,-0.5,3,3,0,0,松下直也,A2,5.36,36.80,5.50,2/3/6/1/4/2/5/1/2/3/4/3,38.98,37.50,6.80,0.01,-0.5,4,4,0,0,飯島昌弘,A1,6.47,41.56,6.60,6/3/2/4/1/1/5/4/2/2/5/6,32.14,37.04,6.90,0.06,-0.5,5,5,1,0,杉山太陽,B2,2.16,6.00,2.00,6/6/4/6/5/4/4/5/6/4/6/2,27.78,14.81,6.82,0.07,-0.5,6,6,0,0
2024-02-17,土,5,1,4,6,12730,37,2,13,3,8.0,10.0,海水,小潮,佐藤太亮,B1,4.93,30.84,4.20,2/6/1/4/5/3/6/3/3/5/2/2,37.93,43.40,6.81,0.26,0.0,1,1,0,0,宮野仁,A2,5.06,26.92,5.08,1/4/3/3/2/5/6/1/5/3/2/4,47.27,48.08,6.77,0.15,-0.5,2,2,0,0,藤井公人,B1,3.47,12.50,1.50,6/2/6/5/3/2/5/2/5/6/5/6,33.33,31.37,6.80,0.10,-0.5,3,3,0,0,山田佑樹,A2,4.78,23.53,6.13,6/1/5/2/3/2/4/6/5/1/3/5,29.82,60.61,6.85,0.01,-0.5,4,4,0,0,明石正之,A2,5.87,41.24,6.59,5/1/2/3/2/4/6/1/3/4/1/3,26.32,44.90,6.74,0.05,-0.5,5,5,0,0,加藤優弥,B1,4.62,24.71,2.50,5/3/6/6/6/6/4/F/5/6/6/4,13.21,29.63,6.80,0.11,-0.5,6,6,1,0
2024-02-17,土,6,1,2,3,570,1,3,11,3,9.0,10.0,海水,小潮,峰重侑治,A2,5.13,35.87,5.54,3/1/5/4/2/5/2/6/6/2/5/6,48.00,30.43,6.73,0.07,-0.5,1,1,0,0,池田雄祐,A2,5.90,42.86,6.66,6/2/4/5/1/1/3/3/4/3/3/4,23.21,36.36,6.77,0.21,-0.5,2,2,0,0,藤田靖弘,A2,5.85,39.84,5.23,1/5/2/4/3/2/6/1/5/1/4/5,34.62,33.33,6.71,0.16,-0.5,3,3,0,0,丹下健,B1,5.13,37.39,0.00,5/1/3/6/2/4/3/4/2/3/3/3,36.84,31.11,6.77,0.09,-0.5,4,4,0,0,上野俊樹,B2,3.17,8.33,1.41,5/6/4/5/4/6/4/6/5/5/4/6,28.57,45.83,6.79,0.13,0.0,5,5,0,0,梅原祥平,B1,3.24,15.79,2.76,3/4/5/6/1/2/2/1/6/6/6/6,35.71,25.45,6.81,0.02,-0.5,6,6,1,0
2024-02-17,土,7,1,2,4,1780,5,2,11,3,9.0,10.0,海水,小潮,勝野竜司,B1,4.38,21.67,4.21,5/1/6/3/2/3/4/3/4/2/1/5,35.09,27.78,6.84,0.09,0.0,1,1,0,0,服部剛,B1,4.61,26.51,0.00,5/3/4/1/2/6/4/6/5/5/5/1,42.86,17.95,6.78,0.18,0.0,2,2,1,0,浮田圭浩,B1,4.09,19.81,4.40,5/1/4/2/6/3/1/3/5/4/1/5,26.79,23.08,6.86,0.19,-0.5,3,3,0,0,前沢丈史,A1,6.03,37.76,7.11,6/4/5/1/1/1/3/2/3/3/6/2,31.03,29.17,6.85,0.04,0.0,4,4,0,0,桂林寛,B1,4.61,27.71,5.22,4/1/2/3/5/5/5/2/2/1/2/6,38.60,31.37,6.84,0.01,-0.5,5,5,0,0,松尾昂明,A2,6.50,47.45,6.81,4/1/3/6/2/5/1/4/3/4/1/2,46.43,36.00,6.74,0.08,-0.5,6,6,0,0
2024-02-17,土,8,1,4,6,1410,3,2,11,1,10.0,10.0,海水,小潮,前川守嗣,B1,5.11,37.63,0.00,3/6/2/5/4/1/2/6/4/5/2/2,21.43,22.41,6.79,0.18,-0.5,1,1,0,0,守屋大地,B1,4.28,26.74,4.03,5/3/6/1/2/6/6/4/1/5/6/4,34.48,35.29,6.78,0.05,-0.5,2,2,0,0,野末智一,A2,5.34,36.70,6.58,5/3/1/2/5/2/5/6/1/1/6/3,22.64,32.00,6.81,0.27,-0.5,3,3,0,0,佐藤太亮,B1,4.93,30.84,4.20,2/6/1/4/5/3/6/3/1/3/5/2,37.93,43.40,6.73,0.21,0.0,5,4,0,0,渡辺空依,B2,4.59,30.77,4.35,3/2/6/4/4/1/3/2/4/4/6/4,29.31,32.00,6.77,0.12,-0.5,6,5,0,0,松下直也,A2,5.36,36.80,5.50,2/3/6/1/4/2/5/1/4/2/3/4,38.98,37.50,6.88,0.25,-0.5,4,6,0,0
